3293	19
3295	19
3296	19
3297	19
3301	19
3304	19
3305	19
3307	19
3308	19
3309	19
3310	19
3311	19
3313	19
3314	19
3315	19
3316	19
3317	19
3318	19
3319	19
3320	9
3320	19
3321	19
3322	19
3323	19
3324	19
3325	19
3328	19
3329	19
3330	19
3331	19
3336	19
3337	19
3339	19
3340	19
3341	19
3342	19
3344	19
3345	19
3346	19
3347	19
3348	13
3348	19
3349	19
3350	19
3351	19
3352	19
3353	19
3354	19
3355	19
3356	19
3358	19
3359	19
3360	19
3361	19
3362	19
3363	19
3364	19
3365	19
3366	19
3367	19
3370	19
3371	19
3372	19
3373	20
3375	19
3376	19
3378	19
3379	19
3380	19
3384	19
3385	9
3385	19
3387	19
3389	19
3393	19
3394	19
3395	19
3396	19
3397	19
3398	19
3399	19
3400	19
3401	19
3402	19
3405	19
3410	19
3417	19
3432	9
3432	10
3432	14
3435	19
3436	19
3441	19
3442	19
3446	19
3447	19
3450	19
3451	19
3455	19
3456	19
3458	19
3462	7
3462	8
3462	9
3462	10
3462	12
3462	13
3462	14
3462	18
3466	19
3467	19
3468	19
3469	19
3473	19
3474	19
3476	19
3478	7
3478	8
3478	9
3478	10
3478	12
3478	13
3478	14
3478	18
3478	19
3481	19
3482	19
3483	19
3493	19
3494	19
3496	19
3500	19
3501	19
3503	7
3503	8
3503	9
3503	10
3503	12
3503	13
3503	18
3503	19
3504	19
3505	9
3505	19
3511	19
3512	19
3513	19
3514	19
3515	19
3517	19
3518	19
3519	19
3521	19
3522	19
3523	19
3525	19
3527	19
3528	19
3529	19
3530	19
3531	19
3534	19
3535	19
3536	19
3537	19
3538	19
3539	19
3540	19
3542	19
3544	19
3545	19
3546	19
3547	19
3548	19
3550	19
3551	19
3552	19
3553	19
3554	19
3555	19
3556	19
3557	19
3558	19
3559	19
3560	19
3561	19
3562	19
3563	19
3564	19
3565	19
3566	19
3567	19
3568	19
3569	19
3570	19
3571	19
3572	19
3573	19
3574	19
3575	19
3576	19
3577	19
3578	19
3580	19
3581	19
3589	19
3591	19
3592	9
3592	12
3592	14
3592	19
3593	7
3593	8
3593	9
3593	10
3593	13
3593	15
3593	19
3595	7
3595	8
3595	9
3595	10
3595	12
3595	13
3595	18
3595	19
3599	19
3600	19
3601	19
3602	19
3603	19
3604	19
3607	19
3608	19
3609	19
3610	19
3611	19
3612	19
3613	19
3614	19
3615	19
3616	19
3617	19
3618	19
3619	19
3620	19
3621	19
3622	19
3623	19
3624	19
3625	19
3627	19
3633	19
3635	19
3636	19
3640	19
3653	19
3654	19
3655	19
3656	19
3657	19
3658	9
3659	19
3660	19
3661	19
3662	19
3663	19
3664	19
3665	19
3667	19
3668	19
3671	19
3672	19
3673	19
3674	19
3675	19
3676	19
3677	19
3678	19
3679	19
3680	19
3681	19
3682	19
3685	19
3687	19
3688	19
3690	19
3691	19
3692	19
3693	19
3694	19
3695	19
3696	19
3698	19
3699	13
3699	19
3701	19
3702	19
3704	19
3705	19
3706	19
3707	19
3714	19
3716	19
3717	19
3718	19
3719	19
3720	9
3720	10
3720	12
3720	14
3720	18
3720	19
3721	19
3722	19
3723	19
3725	19
3726	19
3727	19
3728	19
3729	19
3730	19
3731	19
3732	19
3733	19
3737	19
3738	19
3739	19
3740	19
3741	19
3743	19
3744	19
3745	19
3746	19
3747	19
3748	19
3749	19
3751	19
3752	19
3753	19
3754	19
3755	19
3756	19
3758	19
3761	19
3763	19
3767	19
3768	19
3770	20
3771	19
3772	19
3773	19
3774	19
3776	19
3777	19
3778	19
3780	19
3781	19
3782	19
3783	19
3787	19
3788	19
3790	19
3791	19
3792	19
3793	19
3794	19
3795	19
3796	19
3797	19
3798	19
3799	19
3800	19
3801	19
3802	19
3803	19
3804	19
3805	9
3805	19
3807	9
3807	19
3808	9
3808	19
3810	7
3810	8
3810	9
3810	10
3810	13
3810	14
3810	18
3810	19
3814	7
3814	9
3814	10
3814	14
3814	19
3817	9
3818	19
3819	9
3819	19
3820	19
3821	19
3822	19
3823	19
3824	19
3825	19
3826	19
3827	19
3828	19
3829	19
3830	19
3831	19
3832	19
3833	19
3834	19
3835	19
3836	19
3838	19
3840	19
3842	19
3843	19
3845	19
3846	19
3847	19
3852	19
3853	19
3856	19
3857	19
3858	7
3858	8
3858	12
3858	19
3859	19
3860	19
3868	19
3871	19
3889	19
3890	19
3891	19
3895	19
3897	19
3898	19
3901	19
3902	19
3905	19
3906	19
3907	19
3909	19
3911	19
3912	19
3913	19
3914	19
3915	19
3918	19
3919	19
3921	19
3922	19
3923	19
3924	19
3925	19
3926	19
3927	19
3928	19
3929	19
3930	19
3931	19
3932	19
3934	19
3935	19
3936	19
3937	19
3938	9
3938	19
3939	19
3940	19
3941	9
3944	19
3945	19
3946	19
3947	19
3949	19
3951	19
3953	19
3954	19
3957	19
3958	19
3960	19
3961	19
3962	19
3963	19
3964	19
3966	19
3967	19
3968	19
3970	19
3971	19
3972	13
3972	19
3973	19
3974	9
3974	19
3975	19
3976	19
3977	19
3978	20
3979	12
3979	19
3980	19
3981	19
3982	19
3983	19
3984	19
3985	19
3986	19
3987	19
3988	19
3989	19
3990	19
3991	19
3992	19
3993	19
3994	19
3995	19
3996	19
3997	19
3998	19
3999	19
4000	19
4001	19
4005	19
4008	19
4009	19
4010	19
4011	19
4012	19
4013	19
4014	19
4015	19
4016	19
4017	19
4018	19
4019	19
4020	19
4021	19
4024	19
4029	19
4030	19
4032	19
4033	7
4033	8
4033	9
4033	10
4033	13
4033	14
4033	18
4033	19
4034	9
4034	12
4034	14
4034	19
4035	9
4047	19
4054	9
4056	9
4056	13
4056	14
4056	19
4086	9
4090	9
4090	19
4092	19
4129	19
4157	19
4164	19
4173	7
4173	8
4173	9
4173	10
4173	12
4173	14
4173	19
4174	9
4199	9
4203	19
4206	9
4206	19
4208	7
4208	8
4208	9
4208	10
4208	12
4208	13
4208	14
4208	18
4210	19
4211	19
4214	7
4214	8
4214	9
4214	10
4214	14
4214	18
4219	19
4240	19
4248	9
4248	18
4248	19
4252	9
4259	19
4267	19
4268	9
4281	9
4293	9
4294	9
4309	9
4310	9
4323	9
4338	9
4339	9
4344	9
4346	19
4348	13
4348	19
4356	7
4356	8
4356	9
4356	10
4356	13
4356	14
4356	18
4356	19
4357	19
4358	19
4359	19
4373	7
4373	8
4373	9
4373	12
4373	13
4373	14
4373	19
4374	19
4387	19
4388	19
4390	19
4394	19
4396	19
4399	19
4401	19
4405	19
4406	19
4408	19
4410	19
4413	19
4417	19
4419	19
4422	19
4425	19
4428	19
4431	19
4432	19
4433	9
4433	10
4433	18
4433	19
4437	19
4439	19
4440	19
4441	19
4443	19
4447	19
4453	19
4454	19
4463	19
4464	19
4467	19
4468	19
4470	19
4471	19
4472	19
4479	19
4481	19
4484	19
4486	19
4487	19
4489	19
4490	19
4493	19
4494	19
4495	19
4496	19
4501	19
4503	19
4504	19
4505	19
4508	19
4509	19
4510	19
4523	19
4528	13
4528	18
4533	16
4539	9
4541	6
4541	13
4541	14
4541	19
4544	13
4544	19
4551	19
4553	12
4553	19
4554	19
4555	19
4557	19
4561	9
4561	19
4565	9
4568	19
4569	19
4570	19
4574	19
4576	9
4576	19
4579	19
4580	9
4580	19
4583	19
4584	19
4585	19
4589	19
4590	13
4590	19
4594	13
4604	7
4604	8
4604	9
4604	10
4604	18
4608	7
4608	8
4608	9
4608	10
4608	12
4608	13
4608	14
4608	18
4608	19
4612	10
4612	18
4620	9
4620	10
4620	14
4655	19
4657	9
4657	10
4657	14
4660	7
4660	8
4660	9
4660	10
4660	12
4660	13
4660	14
4660	18
4660	19
4663	9
4663	10
4663	14
4663	19
4664	7
4664	8
4664	18
4664	19
4666	19
4668	19
4673	7
4673	8
4673	9
4673	10
4673	12
4673	13
4673	14
4673	18
4674	9
4674	10
4674	14
4681	13
4684	8
4684	9
4684	10
4684	12
4684	14
4684	18
4684	19
4692	9
4692	10
4692	14
4695	19
4698	13
4698	19
4699	19
4704	12
4704	13
4717	13
4730	7
4730	8
4730	9
4730	10
4730	12
4730	13
4730	18
4730	19
4733	13
4761	7
4761	8
4761	9
4761	10
4761	13
4761	14
4761	18
4763	13
4768	8
4768	18
4772	13
4782	19
4794	9
4794	10
4794	13
4794	14
4798	19
4805	4
4805	5
4807	13
4816	13
4816	19
4818	7
4818	8
4818	9
4818	10
4818	12
4818	13
4818	14
4818	18
4842	19
4843	9
4843	10
4844	13
4846	8
4846	9
4846	10
4846	18
4862	13
4862	19
4867	13
4872	13
4878	7
4878	8
4878	9
4878	10
4878	12
4878	13
4878	14
4878	18
4878	19
4901	13
4912	13
4913	13
4916	13
4939	9
4939	10
4939	13
4941	8
4941	13
4941	18
4945	13
4946	7
4946	8
4946	18
4949	13
4952	19
4955	19
4958	19
4959	19
4965	13
4965	19
4967	13
4967	19
4976	19
4980	7
4980	8
4980	9
4980	10
4980	12
4980	13
4980	14
4980	15
4980	18
4980	19
4981	13
4981	19
4982	19
4983	19
4984	19
4985	19
4986	19
4987	19
4988	19
4989	19
4990	19
4991	19
4992	19
4993	19
4994	19
4995	19
4996	19
4997	19
4998	19
4999	19
5000	19
5001	19
5002	19
5003	19
5004	19
5005	19
5006	19
5007	19
5008	19
5009	19
5010	19
5011	19
5012	19
5013	19
5014	19
5015	19
5016	19
5017	19
5018	19
5019	19
5020	19
5021	19
5022	19
5023	19
5024	19
5025	19
5026	19
5027	19
5028	19
5029	19
5030	19
5031	19
5032	19
5033	19
5034	19
5035	19
5039	19
5041	19
5042	19
5043	19
5044	19
5045	19
5046	19
5047	19
5048	19
5049	19
5050	19
5051	19
5052	19
5053	19
5054	19
5055	19
5056	19
5057	19
5058	19
5059	19
5060	19
5061	19
5062	19
5063	19
5064	19
5065	19
5066	19
5067	19
5068	13
5068	19
5069	19
5070	19
5071	19
5072	19
5073	19
5074	19
5075	19
5076	19
5078	19
5079	19
5081	19
5082	19
5083	13
5083	19
5084	13
5084	19
5085	19
5086	19
5087	19
5088	19
5090	19
5091	19
5092	8
5092	9
5092	10
5092	12
5092	13
5092	14
5092	15
5092	18
5092	19
5093	19
5094	19
5095	19
5096	19
5097	19
5099	19
5100	19
5101	19
5102	19
5103	19
5104	19
5105	19
5106	19
5107	19
5108	19
5109	19
5110	13
5110	19
5111	13
5111	19
5112	19
5113	19
5114	19
5115	19
5117	12
5117	19
5118	7
5118	8
5118	9
5118	10
5118	12
5118	13
5118	18
5118	19
5119	19
5120	13
5120	19
5125	19
5127	19
5129	12
5129	19
5130	19
5132	19
5134	19
5137	19
5143	19
5145	19
5146	13
5146	14
5146	19
5147	19
5148	19
5149	19
5151	19
5152	19
5153	19
5154	19
5155	19
5156	19
5157	19
5158	19
5159	19
5160	19
5161	19
5163	19
5164	19
5166	19
5169	19
5171	19
5172	19
5173	19
5174	19
5175	19
5176	19
5177	19
5178	19
5179	19
5180	19
5181	19
5182	19
5183	19
5184	19
5185	19
5186	19
5187	19
5188	19
5189	19
5190	19
5191	19
5192	19
5193	19
5194	19
5195	19
5196	19
5197	19
5198	19
5199	19
5200	19
5201	19
5202	19
5203	19
5205	19
5208	19
5209	9
5209	10
5209	12
5209	18
5209	19
5210	19
5211	19
5212	19
5213	19
5215	19
5216	19
5217	19
5218	19
5219	19
5220	19
5221	19
5222	19
5223	19
5224	19
5225	19
5226	19
5227	19
5228	19
5229	19
5230	19
5231	19
5233	19
5234	19
5235	19
5236	19
5237	19
5238	19
5239	19
5240	19
5241	19
5242	19
5243	19
5244	19
5245	19
5246	19
5247	19
5248	19
5249	19
5250	19
5251	19
5252	19
5253	19
5256	19
5257	19
5260	19
5263	19
5264	19
5267	19
5268	19
5269	19
5270	7
5270	8
5270	9
5270	10
5270	12
5270	13
5270	14
5270	19
5271	19
5273	19
5274	13
5274	19
5276	19
5277	19
5278	19
5279	19
5280	19
5281	19
5282	19
5283	19
5284	13
5284	19
5285	19
5286	19
5288	19
5289	13
5289	15
5289	18
5289	19
5290	19
5291	19
5292	19
5293	19
5294	19
5295	19
5296	19
5297	19
5298	19
5301	19
5302	19
5303	19
5304	19
5305	19
5306	19
5308	19
5309	19
5310	19
5311	13
5311	19
5312	19
5313	19
5314	19
5315	19
5317	15
5317	18
5317	19
5320	19
5321	19
5322	19
5323	19
5324	13
5326	18
5327	15
5327	18
5348	7
5348	12
5348	15
5348	19
5349	18
5349	19
5350	13
5350	18
5350	19
5351	15
5351	19
5357	18
5357	19
5366	19
5367	19
5370	19
5375	19
5381	13
5381	19
5382	9
5382	10
5382	18
5382	19
5384	9
5384	10
5384	15
5384	19
5385	19
5386	18
5386	19
5387	19
5388	19
5396	7
5396	8
5396	9
5396	10
5396	12
5396	13
5396	14
5396	19
5397	18
5397	19
5398	18
5398	19
5399	19
5400	18
5400	19
5401	18
5401	19
5402	19
5403	19
5404	19
5405	19
5406	19
5407	19
5408	19
5409	19
5410	19
5411	19
5412	19
5413	19
5414	19
5415	19
5416	19
5417	19
5418	19
5419	19
5420	19
5421	19
5424	19
5425	19
5426	19
5427	19
5428	19
5429	19
5430	19
5431	19
5434	9
5434	10
5434	15
5434	19
5436	19
5438	7
5438	8
5438	9
5438	10
5438	13
5438	14
5438	19
5439	19
5441	18
5441	19
5442	19
5443	18
5443	19
5444	19
5445	19
5446	19
5447	19
5448	19
5449	19
5450	19
5451	19
5452	19
5453	19
5454	19
5456	19
5457	19
5459	15
5459	18
5459	19
5460	19
5461	19
5463	19
5464	19
5465	19
5466	19
5468	19
5470	18
5470	19
5471	19
5472	19
5473	19
5474	19
5476	19
5478	19
5480	19
5481	19
5482	19
5483	19
5484	9
5484	13
5484	19
5485	19
5487	9
5487	19
5488	18
5488	19
5492	19
5493	19
5494	19
5495	13
5495	19
5496	7
5496	9
5496	10
5496	12
5496	15
5496	18
5496	19
5497	19
5498	19
5499	19
5500	19
5501	19
5502	19
5503	19
5504	19
5505	19
5506	19
5507	19
5508	19
5509	19
5510	19
5511	19
5512	19
5513	19
5514	19
5515	19
5516	19
5517	19
5518	19
5519	19
5520	19
5521	19
5522	19
5523	19
5524	19
5525	19
5526	19
5527	19
5528	19
5529	19
5530	19
5531	19
5532	19
5533	19
5534	19
5535	19
5536	19
5537	19
5538	19
5539	19
5540	19
5541	19
5542	19
5543	19
5544	19
5545	19
5546	19
5547	19
5548	19
5549	19
5550	19
5551	19
5552	19
5553	19
5554	19
5555	19
5556	19
5558	19
5559	19
5560	19
5562	19
5567	19
5568	19
5569	19
5570	19
5571	19
5572	19
5573	19
5574	19
5575	19
5576	19
5577	19
5578	19
5579	19
5580	9
5580	10
5580	15
5580	18
5580	19
5602	7
5602	8
5602	9
5602	10
5602	12
5602	13
5602	14
5602	15
5602	18
5602	19
5604	8
5604	9
5604	10
5604	13
5604	14
5604	18
5604	19
5605	19
5606	19
5607	19
5608	19
5609	19
5610	19
5611	19
5612	19
5613	19
5614	19
5615	19
5616	19
5617	19
5618	19
5619	19
5620	19
5621	19
5622	19
5623	19
5624	19
5625	19
5626	19
5627	19
5628	19
5629	19
5630	19
5631	19
5632	19
5633	13
5633	19
5635	19
5636	19
5637	19
5638	19
5639	19
5640	19
5641	19
5642	19
5643	19
5644	19
5645	19
5646	19
5647	19
5648	19
5649	19
5650	19
5651	19
5652	19
5653	19
5654	19
5655	19
5656	19
5657	19
5658	19
5659	19
5660	19
5661	19
5662	19
5663	19
5664	19
5666	19
5676	19
5681	19
5684	19
5685	19
5690	19
5691	19
5692	19
5694	13
5694	19
5697	19
5698	19
5699	13
5699	19
5701	19
5702	13
5702	19
5703	19
5704	19
5705	19
5706	19
5707	19
5708	19
5709	19
5710	19
5711	19
5712	19
5713	19
5714	19
5715	19
5716	19
5717	19
5718	19
5719	19
5721	19
5722	19
5723	19
5724	19
5726	19
5727	7
5727	8
5727	13
5727	15
5727	18
5727	19
5728	19
5729	19
5730	19
5731	19
5732	19
5734	19
5736	19
5737	19
5738	19
5739	19
5740	19
5741	19
5742	19
5743	19
5744	19
5745	19
5746	19
5747	19
5748	19
5749	19
5750	19
5751	19
5752	19
5753	13
5753	19
5754	19
5755	19
5756	19
5757	19
5758	19
5759	19
5763	19
5767	9
5767	13
5767	19
5769	19
5770	12
5770	13
5770	19
5771	19
5772	19
5773	7
5773	8
5773	9
5773	10
5773	12
5773	13
5773	14
5773	19
5774	12
5774	13
5774	18
5774	19
5775	19
5776	19
5777	19
5779	19
5780	19
5781	13
5781	19
5782	19
5783	19
5785	19
5786	19
5787	19
5788	19
5789	19
5790	19
5791	19
5795	19
5796	19
5797	13
5801	19
5805	19
5807	19
5811	19
5812	19
5822	19
5824	19
5825	19
5826	19
5828	19
5829	19
5831	13
5831	18
5831	19
5832	19
5833	19
5834	13
5834	18
5834	19
5835	18
5835	19
5837	19
5840	19
5841	19
5842	19
5846	19
5847	19
5848	19
5849	18
5849	19
5861	18
5861	19
5865	19
5872	9
5872	10
5872	15
5873	9
5873	10
5873	13
5873	15
5885	4
5885	5
5885	13
5885	19
5892	12
5892	19
5899	19
5903	13
5904	6
5904	7
5904	8
5904	9
5904	10
5904	12
5904	14
5904	19
5917	18
5917	19
5921	18
5921	19
5922	19
5925	18
5925	19
5926	19
5927	19
5935	19
5938	19
5939	7
5939	8
5939	13
5939	19
5940	7
5940	8
5940	13
5940	18
5949	9
5949	10
5949	13
5949	15
5949	18
5953	9
5953	10
5953	19
5965	13
5965	19
5966	13
5967	13
5968	13
5968	15
5968	18
5969	13
5970	9
5970	10
5983	6
5983	7
5983	8
5983	9
5983	10
5983	13
5983	14
5983	19
5999	9
5999	10
6033	19
6042	8
6042	18
6042	19
6053	8
6053	18
6055	15
6057	5
6061	5
6062	5
6063	5
6065	5
6066	5
6067	5
6068	5
6078	9
6078	10
6078	13
6078	14
6078	19
6079	12
6079	13
6079	14
6079	19
6080	19
6083	19
6086	15
6088	19
6149	19
6151	19
6176	19
6179	19
6182	16
6183	16
6189	9
6189	14
6236	19
6248	14
6248	19
6249	6
6249	9
6249	10
6249	14
6250	15
6307	9
6307	10
6307	13
6319	16
6459	9
6462	9
6462	10
6480	19
6481	9
6482	9
6482	13
6483	13
6499	19
6508	6
6508	14
6508	19
6521	19
6524	19
6544	9
6551	13
6557	19
6558	16
6559	9
6560	13
6566	19
6568	19
6569	19
6570	19
6574	18
6574	19
6580	13
6582	16
6590	19
6602	19
6607	19
6616	19
6619	19
6620	19
6621	9
6621	19
6622	9
6631	9
6631	10
6631	12
6631	18
6631	19
6633	19
6635	19
6640	19
6641	19
6642	19
6643	19
6646	19
6647	19
6648	19
6650	19
6652	19
6654	19
6655	19
6656	19
6658	19
6660	19
6664	19
6667	9
6667	10
6667	12
6667	18
6667	19
6668	9
6668	10
6668	14
6668	18
6668	19
6669	19
6670	19
6675	13
6675	19
6677	9
6677	19
6682	19
6683	19
6684	7
6684	8
6684	9
6684	10
6684	12
6684	13
6684	14
6684	15
6684	18
6684	19
6685	19
6688	19
6699	19
6705	17
6707	9
6707	10
6707	18
6707	19
6708	19
6709	19
6710	19
6711	19
6712	19
6713	19
6714	19
6715	19
6716	19
6720	19
6721	19
6727	19
6730	19
6734	19
6735	19
6736	19
6738	19
6739	19
6740	19
6746	19
6749	18
6749	19
6750	19
6751	19
6752	19
6754	9
6754	19
6755	9
6755	10
6755	14
6755	19
6758	9
6758	19
6762	19
6766	19
6772	19
6773	19
6774	19
6778	19
6780	18
6780	19
6782	19
6783	19
6784	19
6787	19
6791	19
6799	19
6800	19
6801	19
6805	19
6807	13
6811	9
6811	10
6811	13
6811	19
6812	19
6815	13
6815	19
6816	13
6821	19
6823	19
6825	19
6826	19
6827	19
6838	19
6846	19
6850	19
6859	19
6882	19
6883	19
6893	19
6894	19
6897	19
6898	19
6912	19
6920	19
6921	19
6922	19
6923	19
6924	19
6925	19
6928	19
6933	19
6934	19
6936	19
6939	19
6941	19
6942	19
6954	19
6955	19
6956	19
6957	19
6959	19
6961	19
6962	19
6963	19
6964	19
6965	19
6972	19
6973	19
6974	19
6976	19
6980	19
6982	19
6984	19
6985	9
6987	9
6988	19
6989	19
6990	19
6992	19
6993	19
6994	19
6997	19
6999	19
7001	19
7002	19
7004	19
7019	19
7024	19
7025	19
7029	19
7040	19
7042	19
7043	19
7044	19
7061	19
7063	19
7064	19
7065	19
7066	19
7067	19
7068	19
7069	19
7070	19
7071	19
7073	19
7076	9
7076	10
7076	18
7076	19
7089	18
7109	19
7111	19
7114	19
7115	19
7116	19
7118	19
7119	19
7120	19
7121	19
7122	19
7138	13
7139	13
7139	18
7139	19
7140	19
7147	19
7148	19
7151	9
7151	19
7152	19
7153	19
7154	19
7155	13
7155	19
7158	19
7160	19
7161	19
7162	19
7163	19
7164	19
7165	19
7166	19
7167	19
7168	19
7169	19
7170	19
7171	19
7172	19
7173	19
7174	19
7175	19
7176	19
7177	19
7178	19
7179	19
7181	19
7182	19
7183	19
7184	19
7185	19
7187	19
7188	19
7189	19
7190	19
7191	19
7192	19
7194	19
7195	19
7197	19
7198	19
7199	19
7200	19
7201	19
7202	19
7203	19
7205	19
7206	19
7207	19
7208	19
7209	19
7210	19
7211	19
7212	19
7213	19
7214	19
7215	19
7216	19
7218	19
7219	19
7221	19
7222	19
7223	19
7224	19
7225	19
7226	19
7227	19
7228	19
7229	19
7230	19
7231	19
7232	19
7233	19
7234	19
7235	19
7236	19
7237	19
7238	19
7239	19
7241	19
7242	20
7243	19
7245	19
7246	19
7247	19
7248	19
