116	2	747	2919
117	2	831	2919
118	2	2920	2919
119	2	737	2921
120	2	747	2921
121	2	831	2921
122	2	2920	2921
123	2	2924	2923
124	2	2925	2923
125	2	751	2928
126	2	762	2928
127	2	789	2928
128	2	2929	2928
129	2	2931	2930
130	2	2936	2935
131	2	2938	2937
132	2	2940	2939
133	2	2942	2941
134	3	2944	2943
135	2	381	2954
136	2	381	2955
137	3	2957	2956
138	3	2959	2958
139	3	2965	2964
140	2	2967	2966
141	2	36	2966
142	2	37	2966
143	2	2967	2969
144	2	36	2969
145	2	37	2969
146	2	2971	2970
147	2	2972	2970
148	2	2973	2970
149	2	2974	2970
150	2	2975	2970
151	2	36	2970
152	2	37	2970
153	3	2977	2976
154	2	2967	2976
155	2	2967	2978
156	2	36	2978
157	2	2979	2978
158	2	2967	2980
159	2	36	2980
160	2	2979	2980
161	2	2982	2981
162	2	2983	2981
163	2	2986	2985
164	2	2987	2985
165	3	175	2988
166	2	2989	2988
167	2	2990	2988
168	3	2994	2993
169	3	2995	2993
170	3	2997	2996
171	3	2999	2998
172	3	2999	3000
173	3	3002	3001
174	3	2999	3001
175	3	3006	3005
176	3	3008	3007
177	3	3002	3009
178	2	3011	3010
179	2	2992	3012
180	2	3013	3012
181	3	3015	3014
182	2	3017	3016
183	2	3019	3018
184	2	3021	3020
185	2	3024	3023
186	2	3026	3025
187	2	3028	3027
188	2	3030	3029
189	2	3032	3031
190	2	3033	3031
191	3	3032	3034
192	3	3032	3035
193	3	3032	3036
194	3	3032	3037
195	3	3032	3038
196	3	3032	3039
197	3	3032	3040
198	3	3032	3041
199	2	3044	3043
200	3	3032	3045
201	3	3032	3046
202	3	3032	3047
203	3	3032	3048
204	3	3032	3049
205	3	3032	3050
206	2	3053	3052
207	2	3055	3054
208	3	3123	3124
209	3	3123	3125
210	3	3123	3126
211	3	304	3145
212	3	304	3146
213	2	3147	3146
214	2	3148	3146
215	3	304	3149
216	3	305	3149
217	3	304	3150
218	2	3147	3150
219	2	3148	3150
220	3	304	3151
221	2	3152	3151
222	3	304	3153
223	2	1090	3153
224	3	304	3154
225	2	3155	3154
226	3	304	3156
227	2	3157	3156
228	2	3162	3161
229	2	299	3161
230	3	3189	3190
231	3	3189	3191
232	2	76	3224
233	2	3225	3224
234	2	3227	3226
235	2	3230	3229
236	2	3231	3229
237	2	3269	3268
238	2	3270	3268
239	2	3307	3306
240	2	3308	3306
241	3	3387	3386
242	3	3388	3386
243	3	3389	3386
244	2	3391	3390
245	3	3396	3397
246	3	3398	3397
247	3	3396	3399
248	3	3398	3399
249	3	3401	3402
250	3	3401	3403
251	3	3401	3404
252	3	3405	3406
253	3	3405	3407
254	3	3405	3408
255	3	3401	3409
256	3	3410	3411
257	3	3410	3412
258	3	3410	3413
259	3	3410	3414
260	3	3410	3415
261	3	3410	3416
262	3	1035	3418
263	2	3419	3418
264	3	1035	3420
265	3	1035	3421
266	3	1035	3422
267	3	1035	3423
268	3	1035	3424
269	3	1035	3425
270	3	1035	3426
271	2	3419	3426
272	3	1035	3427
273	3	1035	3428
274	3	1035	3429
275	3	1035	3430
276	2	1035	3431
277	2	3432	3431
278	3	1035	3433
279	3	3435	3434
280	3	3436	3434
281	3	1035	3437
282	3	1035	3438
283	3	1035	3439
284	3	1035	3440
285	3	3435	3441
286	3	3442	3441
287	2	3444	3443
288	2	3445	3443
289	3	3401	3447
290	3	3446	3448
291	3	3446	3449
292	3	3396	3450
293	3	3398	3450
294	3	3446	3451
295	3	3032	3452
296	3	3394	3453
297	3	3446	3453
298	3	3446	3454
299	3	3398	3455
300	3	3456	3455
301	3	3446	3457
302	3	3396	3458
303	3	3398	3458
304	2	3459	3458
305	3	3446	3460
306	2	3446	3461
307	2	3462	3461
308	2	3446	3463
309	2	3462	3463
310	3	3446	3464
311	3	3394	3465
312	3	3446	3466
313	3	3468	3467
314	3	3469	3467
315	3	3446	3470
316	3	3446	3471
317	3	3446	3472
318	3	3396	3473
319	3	3398	3473
320	3	3398	3474
321	3	3456	3474
322	3	3032	3475
323	3	3032	3476
324	2	3405	3477
325	2	3478	3477
326	3	3032	3479
327	3	3032	3480
328	3	3032	3481
329	3	3483	3482
330	3	3436	3482
331	3	3032	3484
332	3	3032	3485
333	3	3032	3486
334	3	3032	3487
335	3	3032	3488
336	3	3032	3489
337	3	3032	3490
338	3	3032	3491
339	3	3032	3492
340	3	3032	3493
341	3	3032	3494
342	3	3032	3495
343	3	3032	3496
344	3	3032	3497
345	3	3499	3498
346	3	3032	3500
347	2	3394	3502
348	2	3503	3502
349	2	3525	3526
350	2	3527	3526
351	2	3532	3531
352	2	3533	3531
353	3	3580	3579
354	2	3591	3590
355	2	3592	3590
356	2	3593	3590
357	2	342	3590
358	2	3594	3590
359	2	3627	3626
360	2	3628	3626
361	2	3629	3626
362	2	3630	3626
363	2	3633	3632
364	2	3633	3634
365	2	3638	3637
366	2	3639	3637
367	2	3640	3637
368	2	3641	3637
369	2	3642	3645
370	2	3647	3646
371	2	3649	3648
372	2	2968	3785
373	2	3786	3785
374	3	3808	3809
375	3	3810	3809
376	3	3810	3811
377	3	3812	3811
378	3	3808	3813
379	3	3814	3813
380	3	3814	3815
381	3	3812	3815
382	3	3814	3816
383	3	3817	3816
384	3	3860	3865
385	3	3860	3866
386	3	3860	3867
387	3	3890	3894
388	2	3954	3955
389	2	4030	4031
390	2	3057	4050
391	2	4052	4051
392	2	4053	4051
393	2	4054	4051
394	2	3592	4055
395	2	241	4055
396	2	3593	4055
397	2	342	4055
398	2	4056	4055
399	2	3594	4055
400	2	4033	4059
401	2	4058	4059
402	2	4060	4059
403	2	4061	4059
404	2	3891	4083
405	2	4047	4083
406	2	4084	4083
407	3	4086	4085
408	2	4087	4085
409	3	4086	4088
410	2	4089	4088
411	2	3592	4132
412	2	241	4132
413	2	4143	4142
414	2	4145	4144
415	2	4136	4146
416	2	4143	4146
417	2	4147	4146
418	2	4171	4170
419	2	3891	4172
420	2	4173	4172
421	2	4174	4172
422	2	4175	4172
423	2	3891	4176
424	2	4173	4176
425	2	4175	4176
426	2	4177	4176
427	2	3891	4178
428	2	4173	4178
429	2	4175	4178
430	2	4179	4178
431	2	3891	4180
432	2	4173	4180
433	2	4175	4180
434	2	4190	4189
435	2	4192	4191
436	2	4194	4193
437	2	4199	4198
438	2	241	4198
439	2	4199	4200
440	2	241	4200
441	2	4199	4201
442	2	241	4201
443	3	4034	4207
444	3	4208	4207
445	2	4034	4213
446	2	4214	4213
447	2	4034	4217
448	2	4218	4217
449	3	305	4223
450	2	4033	4224
451	2	4225	4224
452	2	4226	4224
453	2	4033	4229
454	2	4230	4229
455	2	4226	4229
456	3	4233	4232
457	3	4235	4234
458	3	4237	4236
459	2	4033	4238
460	2	4226	4238
461	3	4240	4239
462	3	4241	4239
463	3	4240	4243
464	3	4244	4243
465	2	4033	4246
466	2	4226	4246
467	2	4033	4247
468	2	4226	4247
469	2	4263	4262
470	2	4265	4264
471	2	4263	4264
472	2	4267	4266
473	2	4263	4266
474	3	4310	4311
475	2	4312	4311
476	2	4313	4311
477	3	4310	4314
478	2	4315	4314
479	2	4316	4314
480	2	4337	4336
481	2	4339	4340
482	2	4339	4341
483	2	4339	4342
484	3	4348	4347
485	2	3592	4355
486	2	241	4355
487	2	3593	4355
488	2	342	4355
489	2	4056	4355
490	2	3594	4355
491	2	4361	4360
492	2	4359	4366
493	2	241	4392
494	2	4394	4393
495	3	4419	4418
496	2	4431	4430
497	2	293	4430
498	2	4432	4430
499	2	4433	4430
500	2	4437	4438
501	2	4439	4438
502	2	4440	4438
503	2	4446	4445
504	2	4447	4448
505	3	4447	4449
506	3	4447	4450
507	3	4447	4451
508	2	4489	4488
509	2	3227	4488
510	2	4490	4491
511	2	76	4491
512	3	4490	4492
513	3	297	4492
514	2	4499	4498
515	2	4373	4500
516	2	4214	4500
517	2	4373	4521
518	3	4528	4527
519	3	3148	4529
520	2	4531	4530
521	2	4532	4530
522	2	4533	4530
523	2	3148	4530
524	2	4534	4530
525	2	4536	4535
526	2	4537	4535
527	3	83	4542
528	2	4553	4552
529	2	4555	4556
530	2	4557	4556
531	3	1039	4559
532	3	4560	4559
533	2	4561	4562
534	2	1110	4572
535	2	4056	4572
536	2	4574	4573
537	2	1110	4573
538	2	4576	4575
539	2	1110	4575
540	2	1110	4577
541	2	4578	4577
542	2	71	4582
543	2	96	4582
544	2	4593	4592
545	2	4594	4592
546	2	238	4595
547	3	4604	4603
548	2	2960	4607
549	2	4608	4607
550	2	4612	4611
551	2	407	4613
552	2	4614	4613
553	3	374	4617
554	3	4621	4622
555	2	4655	4654
556	2	3013	4664
557	2	310	4665
558	2	310	4666
559	3	4683	4682
560	2	4673	4682
561	2	4681	4682
562	2	4684	4682
563	2	4540	4685
564	2	4673	4685
565	2	4681	4685
566	2	4684	4685
567	2	4540	4686
568	2	4673	4686
569	2	4681	4686
570	2	4684	4686
571	2	4540	4687
572	2	4673	4687
573	2	4681	4687
574	2	4684	4687
575	2	4673	4688
576	2	4681	4688
577	2	4684	4688
578	2	4673	4689
579	2	4681	4689
580	2	4684	4689
581	2	4540	4690
582	2	4673	4690
583	2	4681	4690
584	2	4684	4690
585	3	4698	4697
586	3	4699	4697
587	3	4706	4707
588	2	4715	4714
589	2	265	4731
590	2	263	4731
591	2	4730	4731
592	2	605	4732
593	2	606	4732
594	2	599	4734
595	2	4730	4742
596	2	265	4743
597	2	263	4743
598	2	4730	4744
599	2	265	4745
600	2	263	4745
601	2	263	4746
602	2	4782	4781
603	2	311	4803
604	2	4804	4803
605	2	4805	4803
606	2	4816	4815
607	2	4824	4823
608	2	4825	4823
609	2	4827	4826
610	2	4831	4830
611	2	4832	4830
612	2	4834	4833
613	2	4835	4833
614	2	4827	4836
615	2	4838	4837
616	2	4831	4839
617	2	4831	4840
618	3	4842	4841
619	2	520	4864
620	3	4267	4898
621	3	4916	4915
622	2	4918	4917
623	2	4920	4919
624	2	1011	4944
625	2	4945	4944
626	2	4965	4964
627	2	4619	4977
628	2	4619	4978
629	2	4619	4979
630	2	3207	5089
631	2	5097	5098
632	2	5099	5098
633	2	5100	5098
634	2	5101	5098
635	2	5102	5098
636	2	5103	5098
637	2	5104	5098
638	2	5105	5098
639	3	5117	5116
640	2	5118	5116
641	2	5119	5116
642	2	5127	5126
643	3	5129	5128
644	2	3567	5131
645	2	5132	5131
646	2	5129	5131
647	2	5134	5133
648	2	5129	5133
649	2	3105	5135
650	2	5129	5135
651	2	3363	5136
652	2	5129	5136
653	2	5137	5136
654	2	3363	5138
655	2	5129	5138
656	2	3689	5139
657	2	3690	5139
658	2	3691	5139
659	2	5140	5139
660	2	5129	5141
661	2	5142	5141
662	2	5143	5141
663	2	3370	5144
664	2	5129	5144
665	2	5145	5144
666	2	5151	5150
667	2	5152	5150
668	2	5153	5150
669	3	5163	5162
670	3	3220	5165
671	3	5168	5167
672	2	3924	5170
673	2	304	5191
674	3	3109	5204
675	2	5207	5206
676	2	5209	5208
677	2	5215	5214
678	2	5216	5214
679	2	5217	5214
680	3	4013	5232
681	2	5255	5254
682	2	5259	5258
683	2	5262	5261
684	2	5266	5265
685	2	5289	5288
686	2	102	5288
687	2	5297	5299
688	2	539	5300
689	2	540	5300
690	2	5292	5307
691	2	5297	5307
692	2	5326	5325
693	3	2897	5328
694	2	2913	5329
695	3	2896	5330
696	3	2914	5331
697	3	2915	5332
698	2	5338	5337
699	2	5339	5337
700	2	5338	5340
701	2	5339	5340
702	3	5342	5341
703	2	404	5361
704	2	405	5361
705	2	406	5361
706	2	419	5361
707	2	421	5361
708	2	392	5362
709	2	400	5362
710	2	400	5363
711	2	415	5363
712	2	418	5363
713	2	278	5365
714	2	5369	5368
715	2	5374	5373
716	2	5375	5376
717	3	3263	5422
718	2	381	5423
719	2	4208	5432
720	2	37	5432
721	2	2968	5433
722	2	2967	5435
723	2	5436	5435
724	3	41	5440
725	2	5456	5455
726	2	5457	5455
727	2	41	5458
728	2	5459	5466
729	2	5460	5468
730	2	5469	5468
731	3	5476	5475
732	3	5478	5477
733	3	5480	5479
734	3	3395	5486
735	2	5484	5486
736	2	5487	5486
737	2	5488	5486
738	2	5599	5601
739	2	5604	5603
740	3	3703	5668
741	2	4547	5687
742	2	5701	5700
743	2	5702	5700
744	2	3361	5725
745	2	5726	5725
746	2	5734	5733
747	2	5735	5733
748	2	5761	5760
749	2	5762	5760
750	2	3313	5764
751	3	3569	5765
752	3	3787	5766
753	3	5769	5768
754	2	5776	5778
755	2	5777	5778
756	2	5785	5784
757	2	5773	5794
758	2	5800	5799
759	2	5801	5799
760	3	5802	5803
761	3	5804	5803
762	3	5805	5803
763	3	5806	5803
764	3	5802	5810
765	3	5811	5810
766	3	5812	5810
767	3	5777	5819
768	3	5779	5819
769	3	5802	5819
770	2	4508	5819
771	3	4523	5821
772	2	4208	5851
773	2	5836	5851
774	2	5857	5856
775	2	5858	5856
776	2	3148	5866
777	2	1357	5871
778	2	5870	5871
779	2	3419	5874
780	2	3419	5876
781	2	5879	5878
782	2	5879	5880
783	2	5899	5898
784	2	5900	5898
785	2	567	5901
786	2	3723	5932
787	2	5933	5932
788	2	5935	5934
789	2	5933	5934
790	3	5945	5944
791	3	5947	5946
792	2	3155	5954
793	2	103	6013
794	2	5996	6013
795	2	2898	6016
796	2	6021	6020
797	2	324	6043
798	2	6044	6043
799	2	5035	6051
800	2	324	6052
801	2	1014	6054
802	2	1016	6054
803	2	6078	6077
804	2	6092	6091
805	2	4188	6099
806	2	4320	6099
807	2	6100	6099
808	2	3635	6123
809	2	6148	6147
810	3	201	6159
811	3	201	6160
812	3	201	6161
813	2	201	6162
814	3	201	6163
815	2	6164	6166
816	2	6174	6175
817	2	6176	6175
818	2	6182	6187
819	2	6248	6247
820	2	6249	6247
821	2	6258	6257
822	2	6301	6300
823	2	6302	6300
824	2	6304	6306
825	2	6307	6306
826	2	6366	6367
827	2	6409	6408
828	2	6410	6408
829	2	6443	6444
830	2	6443	6445
831	2	984	6464
832	2	6465	6466
833	2	6465	6467
834	3	6463	6468
835	2	6465	6469
836	2	6470	6469
837	2	6472	6471
838	2	6474	6473
839	2	6465	6477
840	2	6479	6478
841	2	1088	6485
842	2	6486	6485
843	2	6489	6488
844	2	6490	6488
845	2	6505	6504
846	2	6506	6504
847	3	6526	6525
848	3	4619	6539
849	3	4621	6543
850	3	241	6549
851	3	342	6549
852	3	6550	6549
853	3	4371	6554
854	2	4206	6555
855	2	6556	6555
856	2	4021	6562
857	2	6563	6562
858	2	6564	6562
859	2	6565	6562
860	2	6566	6562
861	2	6567	6562
862	2	6568	6562
863	2	6576	6575
864	2	6577	6575
865	3	4348	6583
866	3	83	6584
867	3	6587	6586
868	2	3513	6594
869	2	3589	6615
870	2	4034	6615
871	2	2994	6617
872	2	6499	6624
873	3	4447	6637
874	3	3032	6659
875	3	1035	6662
876	3	3032	6663
877	3	3032	6665
878	3	3446	6666
879	3	4356	6673
880	3	6492	6673
881	2	6680	6679
882	2	6682	6681
883	2	6683	6681
884	3	6526	6687
885	2	6692	6691
886	3	6695	6694
887	3	6697	6696
888	3	6699	6698
889	3	6701	6700
890	3	6703	6702
891	2	6705	6704
892	3	6705	6706
893	2	2965	6719
894	3	6725	6724
895	2	4356	6733
896	2	4348	6733
897	2	1414	6756
898	2	6755	6756
899	2	6757	6756
900	2	6758	6756
901	2	6759	6756
902	2	6762	6761
903	2	6764	6763
904	2	3057	6768
905	3	3032	6774
906	2	6776	6775
907	3	83	6777
908	2	6780	6779
909	2	4187	6790
910	2	4320	6790
911	2	6100	6790
912	2	4033	6797
913	2	4226	6797
914	3	6831	6830
915	3	3446	6845
916	3	6849	6848
917	2	3592	6860
918	2	3593	6860
919	2	342	6860
920	2	4056	6860
921	2	3594	6860
922	2	6863	6862
923	3	6849	6864
924	2	600	6872
925	2	2986	6872
926	3	6553	6873
927	3	6874	6873
928	3	1035	6934
929	3	6946	6945
930	3	6948	6947
931	2	6951	6950
932	3	3032	6952
933	3	3446	6963
934	3	3396	6964
935	3	3032	6973
936	3	6773	6975
937	3	6982	6981
938	3	3401	6983
939	3	3446	6996
940	2	3236	7000
941	2	4339	7000
942	2	7001	7000
943	3	7007	7006
944	2	7010	7009
945	2	7011	7009
946	2	7012	7009
947	2	1170	7038
948	2	297	7038
949	2	1170	7039
950	2	3810	7039
951	3	3446	7042
952	2	7047	7046
953	2	7048	7046
954	2	4029	7049
955	2	7048	7049
956	2	2894	7056
957	2	2898	7056
958	2	6553	7056
959	2	2994	7056
960	3	304	7057
961	3	5396	7057
962	2	6668	7057
963	3	304	7058
964	3	4809	7058
965	3	304	7059
966	2	5861	7059
967	3	304	7060
968	3	5961	7060
969	2	4494	7062
970	2	7063	7062
971	2	7064	7062
972	2	7065	7062
973	2	7066	7062
974	2	7067	7062
975	2	2986	7078
976	2	5958	7078
977	3	175	7081
978	2	7082	7081
979	3	2977	7083
980	2	2967	7083
981	3	2977	7084
982	2	2971	7084
983	3	2977	7085
984	2	5968	7085
985	2	5209	7087
986	3	2977	7088
987	2	3148	7088
988	2	7089	7088
989	2	3155	7091
990	3	3443	7092
991	3	7111	7110
992	3	304	7123
993	2	1090	7123
994	2	2965	7123
995	2	241	7137
996	2	5438	7137
997	2	4594	7137
998	2	3592	7143
999	2	7144	7143
1000	2	7145	7143
1001	2	7146	7143
1002	3	7150	7149
1003	3	7151	7149
1004	2	7205	7204
1005	2	7206	7204
1006	3	3394	7212
1007	3	3139	7217
1008	2	7241	7240
1009	3	3398	7259
1010	3	3456	7259
1011	3	7311	7310
1012	3	7312	7310
1013	2	527	7334
1014	2	2901	7334
1015	2	3129	7334
1016	2	3721	7334
1017	2	6621	7334
1018	2	7335	7334
1019	3	3032	7336
1020	3	7339	7338
1021	3	3032	7415
1022	2	3570	7427
1023	2	7373	7427
1024	2	7428	7427
1025	2	7429	7427
1026	3	3446	7430
1027	3	3032	7431
1028	3	3032	7433
1029	2	6682	7436
1030	2	6683	7436
1031	2	7440	7439
1032	2	7441	7439
1033	3	3398	7442
1034	3	3469	7442
1035	3	3446	7459
1036	3	3410	7462
1037	3	3032	7465
1038	3	7470	7469
1039	3	3032	7476
1040	3	3032	7477
1041	3	3503	7488
1042	3	3032	7489
1043	3	3410	7490
1044	2	4015	7491
1045	2	7492	7491
1046	2	7493	7491
1047	2	7494	7491
1048	3	7511	7510
1049	2	7512	7510
1050	3	3410	7536
1051	3	5523	7559
1052	3	141	7560
1053	3	5524	7561
1054	2	7752	7754
1055	2	7752	7756
1056	2	7766	7765
1057	2	7767	7765
1058	3	7787	7786
1059	2	4862	7807
1060	2	3363	7824
1061	2	7825	7824
1062	2	7826	7824
1063	2	7829	7828
1064	3	7848	7847
1065	3	7871	7870
1066	2	7874	7875
1067	2	7876	7875
1068	2	7883	7882
1069	3	7758	7888
1070	3	83	7925
1071	2	7927	7926
1072	2	7928	7926
1073	2	7929	7926
1074	2	7930	7926
1075	2	7931	7926
1076	2	7932	7926
1077	3	7928	7933
1078	2	83	7934
1079	3	7929	7935
1080	2	83	7936
1081	3	7932	7937
1082	2	83	7938
1083	3	7927	7939
1084	2	83	7940
1085	2	83	7941
1086	2	83	7942
1087	2	83	7943
1088	2	83	7944
1089	2	83	7945
1090	2	83	7946
1091	2	83	7947
1092	2	83	7948
1093	2	83	7949
1094	2	83	7950
1095	3	7927	7951
1096	2	83	7952
1097	3	7932	7953
1098	2	83	7954
1099	3	3344	7955
1100	3	3344	7956
1101	3	3344	7957
1102	3	3344	7958
1103	2	41	7960
1104	2	42	7960
1105	2	7961	7960
1106	3	83	7962
1107	3	83	7963
1108	3	83	7964
1109	3	83	7965
1110	3	83	7966
1111	3	83	7967
1112	3	83	7968
1113	3	83	7969
1114	3	83	7971
1115	3	83	7972
1116	3	83	7973
1117	3	83	7974
1118	2	7977	7976
1119	2	8051	8050
1120	2	8052	8050
1121	3	6499	8058
1122	2	5900	8062
1123	3	8080	8079
1124	3	8082	8083
1125	3	8084	8085
1126	2	7879	8095
1127	2	7885	8096
1128	2	8097	8096
1129	2	7883	8098
1130	3	8238	8237
1131	3	8292	8291
1132	2	673	8368
1133	2	5773	8382
1134	3	7980	8383
1135	3	1089	8383
1136	3	3400	8427
1137	3	3396	8429
1138	2	8431	8430
1139	2	3752	8573
1140	2	4992	8573
1141	2	8574	8573
1142	3	5175	8583
1143	3	5176	8583
1144	3	5197	8583
1145	3	8584	8583
1146	3	5185	8585
1147	3	5186	8585
1148	3	5197	8585
1149	3	8584	8585
1150	2	8598	8597
1151	2	8599	8597
1152	2	8603	8602
1153	3	8641	8640
1154	3	8641	8642
1155	3	3394	8760
1156	3	1035	8760
1157	3	8975	8974
1158	2	2967	8974
1159	2	37	8974
1160	2	8976	8974
1161	3	8975	8977
1162	2	2967	8977
1163	2	37	8977
1164	2	8976	8977
1165	3	8984	8983
1166	2	2967	8983
1167	2	37	8983
1168	2	8976	8983
1169	3	8984	8985
1170	2	2967	8985
1171	2	37	8985
1172	2	8976	8985
1173	2	9104	9103
1174	2	9105	9103
1175	2	9107	9106
1176	2	9108	9106
1177	2	993	9267
1178	2	802	9276
1179	2	9277	9276
1180	2	9295	9294
1181	2	7048	9294
1182	2	9362	9361
1183	2	9363	9361
1184	3	9678	9677
1185	3	9680	9679
1186	3	83	9681
1187	3	83	9682
1188	3	83	9684
1189	3	83	9685
1190	2	83	9686
1191	3	9688	9687
1192	2	83	9689
1193	2	7977	9689
1194	3	9706	9705
1195	2	4034	9705
1196	2	9712	9711
1197	3	83	9716
1198	3	83	9717
1199	2	1147	9727
1200	2	6499	9729
1201	2	8332	9729
1202	2	342	9729
1203	2	9730	9729
1204	2	9731	9729
1205	2	6500	9737
1206	2	8059	9737
1207	2	8332	9737
1208	2	342	9737
1209	2	9730	9737
1210	2	9731	9737
1211	2	6500	9738
1212	2	8332	9738
1213	2	342	9738
1214	2	9730	9738
1215	2	9731	9738
1216	2	6500	9739
1217	2	8057	9739
1218	2	8332	9739
1219	2	342	9739
1220	2	9730	9739
1221	2	9731	9739
1222	2	6500	9740
1223	2	8059	9740
1224	2	8332	9740
1225	2	342	9740
1226	2	9730	9740
1227	2	9731	9740
1228	2	6500	9741
1229	2	8332	9741
1230	2	342	9741
1231	2	9730	9741
1232	2	9731	9741
1233	2	6501	9742
1234	2	8332	9742
1235	2	342	9742
1236	2	9730	9742
1237	2	9731	9742
1238	2	7874	9748
1239	2	9749	9748
1240	3	9751	9750
1241	3	9752	9750
1242	3	9753	9750
1243	3	9755	9754
1244	2	3227	9758
1245	2	7076	9847
1246	2	6758	9847
1247	2	9888	9887
1248	2	9889	9887
1249	2	9838	9915
1250	2	9916	9915
1251	2	4413	9926
1252	2	9868	9926
1253	2	9927	9926
1254	2	4356	9946
1255	2	7874	9946
1256	2	9947	9946
1257	2	9948	9946
1258	2	9749	9946
1259	2	9959	9958
1260	2	9960	9958
1261	2	9962	9961
1262	2	9963	9961
1263	2	9787	9974
1264	2	9788	9974
1265	2	4489	9974
1266	2	9851	9986
1267	2	9855	9986
1268	2	4433	9986
1269	2	293	9987
1270	2	294	9987
1271	2	9858	9987
1272	2	4433	9987
1273	2	9952	9990
1274	2	3227	9990
1275	2	9952	9991
1276	2	3227	9991
1277	2	9952	9992
1278	2	3227	9992
1279	2	4494	9993
1280	2	7064	9993
1281	2	9994	9993
1282	2	4494	9995
1283	2	7063	9995
1284	2	9994	9995
1285	2	3527	9997
1286	2	4494	9997
1287	2	9994	9997
1288	2	6570	10003
1289	2	9806	10003
1290	2	9803	10009
1291	2	9804	10009
1292	2	10010	10009
1293	2	9994	10009
1294	2	10011	10009
1295	2	4419	10012
1296	2	9884	10012
1297	2	4437	10016
1298	2	9812	10016
1299	2	9814	10016
1300	2	9815	10016
1301	2	9954	10016
1302	2	292	10023
1303	2	4441	10023
1304	2	9852	10023
1305	2	4457	10027
1306	2	9854	10027
1307	2	9866	10027
1308	2	10021	10027
1309	2	9874	10041
1310	2	9877	10041
1311	2	4433	10041
1312	2	3230	10050
1313	2	3231	10050
1314	2	3230	10070
1315	2	3231	10070
1316	2	4214	10072
1317	2	9909	10072
1318	2	3230	10078
1319	2	3231	10078
1320	2	7068	10085
1321	2	7069	10085
1322	2	10087	10086
1323	2	301	10086
1324	2	4794	10100
1325	2	9830	10100
1326	2	6758	10103
1327	2	6758	10104
1328	2	3592	10106
1329	2	4356	10106
1330	2	7874	10106
1331	2	6758	10106
1332	2	9947	10106
1333	2	9948	10106
1334	2	9749	10106
1335	2	7874	10107
1336	2	9931	10107
1337	2	10108	10107
1338	2	9947	10107
1339	2	9749	10107
1340	2	3592	10109
1341	2	6758	10109
1342	2	7768	10111
1343	2	2994	10111
1344	2	36	10111
1345	2	37	10111
1346	2	7755	10118
1347	2	9945	10118
1348	2	7076	10119
1349	2	10120	10119
1350	2	10125	10124
1351	2	292	10140
1352	2	9862	10140
1353	2	9863	10140
1354	2	4419	10146
1355	2	9844	10146
1356	2	10155	10154
1357	2	10156	10154
1358	2	10157	10154
1359	2	9820	10160
1360	2	9956	10160
1361	2	9916	10160
1362	3	9965	10161
1363	3	10162	10161
1364	3	10163	10161
1365	3	10164	10161
1366	2	9856	10172
1367	2	9861	10172
1368	2	9866	10172
1369	2	9951	10172
1370	2	9952	10172
1371	2	10021	10172
1372	2	4472	10180
1373	2	9828	10180
1374	2	10179	10180
1375	2	9802	10190
1376	2	9952	10190
1377	2	10191	10190
1378	2	9856	10211
1379	2	9861	10211
1380	2	9866	10211
1381	2	10061	10211
1382	2	97	10212
1383	2	4422	10212
1384	2	9850	10212
1385	2	9857	10212
1386	2	10069	10212
1387	2	4441	10215
1388	2	9852	10215
1389	2	10069	10215
1390	2	9853	10216
